,X,Y,WAARNEMINGDATUM,NUMERIEKEWAARDE
0,526187,5692072,2016,2.092676740991229
1,530529,5707906,2016,3.811793300221917
2,538287,5694858,2016,5.6524625267665956
3,541425,5699181,2016,5.713229078613694
4,544570,5714696,2016,-28.76953125
5,546689,5730284,2016,5.35085653104925
6,547219,5718950,2016,2.253426124197002
7,547517,5718898,2016,3.6489856297548604
8,548021,5722952,2016,3.744539614561028
9,548581,5707508,2016,-30.02170138888889
10,552708,5695847,2016,9.810278372591007
11,556017,5733628,2016,7.557063672541217
12,556380,5675741,2016,218.34700520833334
13,557108,5687533,2016,13.758453085376162
14,557210,5686344,2016,220.16286789112635
15,558233,5682809,2016,219.84266493055554
16,559271,5746165,2016,-0.3977624024731341
17,559833,5710645,2016,-29.383112654655957
18,560012,5710671,2016,5.323340471092077
19,567116,5695350,2016,14.946145610278373
20,567274,5732426,2016,-15.798828125
21,568360,5757300,2016,4.725908706677937
22,569191,5760650,2016,11.07421875
23,569683,5716519,2016,6.475274725274725
24,569978,5699855,2016,18.878381234150464
25,570710,5757331,2016,11.668427726120035
26,571218,5742305,2016,9.358029978586723
27,571389,5694632,2016,18.062098501070665
28,571676,5753731,2016,13.028951817413356
29,574616,5706661,2016,4.8567451820128476
30,575133,5757544,2016,11.698013524936602
31,575378,5758394,2016,11.680684699915469
32,576116,5754686,2016,14.305579036348266
33,576756,5691113,2016,20.991970021413277
34,576843,5717533,2016,7.9213062098501075
35,576917,5759136,2016,13.711449579831934
36,577010,5756544,2016,14.517751479289942
37,577763,5741589,2016,57.504967237370536
38,578243,5757457,2016,11.560016906170752
39,579147,5723770,2016,8.256022823330516
40,579536,5725984,2016,-14.955289951305888
41,579806,5757030,2016,14.51017130620985
42,579968,5753920,2016,18.109044801352493
43,580896,5707333,2016,5.7249577345731195
44,581080,5692490,2016,20.727301927194862
45,582772,5703850,2016,5.9251605995717345
46,583248,5715522,2016,3.8917100694444446
47,583307,5750805,2016,19.753169907016062
48,584172,5694908,2016,21.245033812341504
49,584558,5750159,2016,11.485629754860524
50,584630,5749656,2016,18.07459847844463
51,585151,5702016,2016,2.9862774994554564
52,585554,5697845,2016,1.8525739320920043
53,585954,5752601,2016,19.240900483904902
54,586100,5695669,2016,188.94271400566325
55,586550,5772806,2016,6.4106239460370995
56,588178,5688400,2016,22.891732283464567
57,588343,5792203,2016,1.5306424344885883
58,588452,5740189,2016,55.077907986111114
59,589642,5683578,2016,26.093804537521816
60,590045,5746981,2016,22.084530853761624
61,590411,5749466,2016,22.551352493660186
62,590594,5680409,2016,27.485677083333332
63,591082,5723262,2016,4.047743055555555
64,591856,5746493,2016,27.90828402366864
65,592817,5750735,2016,26.705214465937765
66,596608,5726642,2016,5.143880208333333
67,597556,5749665,2016,24.841927303465766
68,597746,5676059,2016,29.87521701388889
69,598252,5728077,2016,58.19255971253435
70,600028,5743160,2016,38.35270498732037
71,600742,5751656,2016,26.077768385460693
72,603100,5813724,2016,2.998806423611111
73,603140,5753205,2016,30.150546677880573
74,605633,5813598,2016,8.784657650042265
75,608561,5752923,2016,36.45373102866779
76,608822,5814553,2016,-44.27452256944444
77,609033,5814220,2016,10.7265625
78,611288,5848257,2016,6.402215641110014
79,612093,5750138,2016,41.97506339814032
80,612111,5729441,2016,59.16032551257662
81,615152,5742285,2016,54.96217244294167
82,615985,5887091,2016,4.405008453085376
83,617115,5810626,2016,-42.331380208333336
84,617198,5869730,2016,5.06561707523246
85,618097,5763189,2016,36.22795811518325
86,624049,5878191,2016,8.876267962806425
87,626668,5723463,2016,11.746527777777779
88,626849,5723496,2016,65.26193576388889
89,627246,5756327,2016,61.71058748943364
90,627268,5723051,2016,519.9147135416666
91,629395,5741131,2016,79.95054945054945
92,630857,5731615,2016,64.31774618220116
93,632704,5804788,2016,-41.272135416666664
94,633923,5804978,2016,-43.24956597222222
95,637489,5866613,2016,13.939454775993237
96,637624,5866467,2016,-31.28537326388889
97,637649,5798188,2016,-42.295572916666664
98,637883,5718135,2016,519.5177951388889
99,638972,5743176,2016,110.72545704322097
100,639387,5907253,2016,2.4099746407438714
101,639563,5777881,2016,-40.978732638888886
102,640338,5716508,2016,1260.9418402777778
103,640450,5820450,2016,-38.342763873775844
104,640853,5716560,2016,772.2936197916666
105,641888,5859906,2016,-33.10752421157189
106,642579,5860301,2016,-31.14064837905237
107,643358,5766692,2016,57.50694444444444
108,644977,5765673,2016,-40.69965277777778
109,645772,5799411,2016,-43.963107638888886
110,646384,5762438,2016,104.79279374471682
111,646656,5762067,2016,293.4724392361111
112,646713,5733795,2016,79.84615384615384
113,647723,5914954,2016,5.976437024513948
114,649545,5864798,2016,-84.79950738916256
115,651365,5822570,2016,-29.57476984324459
116,652318,5759061,2016,303.2224392361111
117,653131,5707532,2016,1258.2200520833333
118,653223,5707510,2016,1499.9535590277778
119,653241,5707542,2016,1500.484592013889
120,654088,5840361,2016,-33.203342013888886
121,654340,5840610,2016,-33.443142361111114
122,654720,5742862,2016,226.58984375
123,654952,5924030,2016,1.5601225697379544
124,656546,5882594,2016,12.02916314454776
125,656590,5882495,2016,-26.69162326388889
126,659087,5760104,2016,-41.64344618055556
127,659892,5853911,2016,-32.0
128,661021,5894519,2016,12.956360946745562
129,662527,5741266,2016,347.6551724137931
130,665110,5822367,2016,-37.66015625
131,665121,5822617,2016,-36.59483506944444
132,665123,5760932,2016,344.6516927083333
133,665638,5761099,2016,591.513671875
134,667704,5742667,2016,128.6757362355954
135,667719,5854058,2016,-35.674048442906575
136,668229,5792743,2016,-42.425998263888886
137,668717,5753246,2016,328.75499131944446
138,668921,5793156,2016,-31.07443576388889
139,668937,5752825,2016,454.05750868055554
140,668973,5724806,2016,471.52734375
141,669044,5724751,2016,856.4485677083334
142,669174,5742685,2016,489.9220920138889
143,669207,5724760,2016,856.9765625
144,672716,5847348,2016,-33.304475587703436
145,675232,5720586,2016,855.6642795138889
146,675338,5720503,2016,1062.0047743055557
147,676846,5744897,2016,505.0415948275862
148,678104,5758717,2016,619.0160590277778
149,678882,5832208,2016,-34.24609375
150,679193,5717211,2016,1061.7610677083333
151,679278,5717104,2016,1279.5147569444443
152,680971,5753243,2016,578.6095920138889
153,682030,5678007,2016,3568.189019097222
154,682593,5712932,2016,1279.6171875
155,682677,5712826,2016,1502.955078125
156,682780,5857673,2016,-31.418836805555557
157,683322,5923626,2016,10.158495350803044
158,684090,5711132,2016,1337.8472222222222
159,684146,5711061,2016,1502.8871527777778
160,685545,5708748,2016,1502.675998263889
161,686975,5705401,2016,1583.3678385416667
162,687166,5703144,2016,2066.1076388888887
163,687811,5699650,2016,2065.7237413194443
164,688436,5639314,2016,4031.062934027778
165,688513,5829645,2016,-34.7734375
166,688703,5640969,2016,3896.5828833693304
167,688710,5699541,2016,2261.893012152778
168,688785,5739045,2016,537.8918103448276
169,688910,5738879,2016,785.20703125
170,689225,5626353,2016,4524.748706896552
171,689322,5639152,2016,3966.8519396551724
172,689652,5697401,2016,2259.6614583333335
173,689753,5697307,2016,2508.6139322916665
174,689945,5634420,2016,4423.103914359862
175,690082,5639467,2016,4406.913411458333
176,691010,5692400,2016,2508.2400173611113
177,691029,5692257,2016,2708.4830729166665
178,691216,5642135,2016,4406.918402777777
179,691227,5920843,2016,3.635672020287405
180,691326,5690204,2016,2708.103081597222
181,691347,5690062,2016,2864.1451822916665
182,691409,5815602,2016,-27.134114583333332
183,691419,5689746,2016,2863.4791666666665
184,691684,5645089,2016,3684.11789421651
185,691802,5683735,2016,3361.286675347222
186,691899,5683736,2016,3171.9446614583335
187,691997,5650992,2016,3029.965150766189
188,692059,5650898,2016,3093.304003954523
189,692405,5832976,2016,-31.96636284722222
190,692540,5760632,2016,685.3335503472222
191,692863,5829445,2016,-29.620008680555557
192,693079,5760970,2016,785.3969184027778
193,693472,5656743,2016,2755.5747183979975
194,693507,5656800,2016,2826.589724310777
195,693534,5648764,2016,3543.661206896552
196,693601,5825431,2016,-27.07595486111111
197,693607,5825600,2016,-34.84331597222222
198,693883,5658070,2016,2747.0471982758622
199,694044,5654180,2016,2932.483815171732
200,695945,5663920,2016,2316.0275862068966
201,696130,5933727,2016,3.102704987320372
202,696393,5748430,2016,730.4338107638889
203,696478,5725152,2016,518.8318142361111
204,697343,5664854,2016,2183.862827483935
205,697563,5668048,2016,2142.333910034602
206,698197,5826394,2016,-15.518446180555555
207,698367,5737637,2016,792.2224137931034
208,698818,5668242,2016,2142.926293103448
209,700000,5762308,2016,826.6032986111111
210,700081,5672129,2016,2865.7936197916665
211,701651,5838427,2016,-32.349392361111114
212,702694,5760693,2016,836.306640625
213,702827,5759739,2016,849.1558159722222
214,702912,5760277,2016,1042.220920138889
215,703463,5761868,2016,815.9381510416666
216,703630,5757768,2016,860.5149739583334
217,703646,5921997,2016,37.28862847222222
218,703957,5673266,2016,2078.1006944444443
219,704079,5673500,2016,1464.2885775862069
220,704301,5731517,2016,820.5935329861111
221,704491,5672533,2016,1743.5603448275863
222,705204,5835773,2016,-27.259765625
223,706152,5725423,2016,852.6721982758621
224,706811,5725164,2016,1110.845486111111
225,706872,5754467,2016,895.1724137931035
226,707198,5822001,2016,64.298828125
227,707251,5720411,2016,774.0735677083334
228,707308,5822132,2016,-24.00998263888889
229,708252,5677508,2016,1679.1236979166667
230,708256,5836427,2016,-24.67556423611111
231,708493,5752959,2016,1143.0
232,708514,5752920,2016,1154.0
233,708958,5766541,2016,718.2840711805555
234,709204,5838074,2016,-22.45160590277778
235,709470,5750940,2016,907.1942274305555
236,709615,5682996,2016,1445.8237068965518
237,709937,5682026,2016,1458.7107758620689
238,710193,5828292,2016,-23.276475694444443
239,711470,5803616,2016,237.72786458333334
240,712412,5749795,2016,929.1145833333334
241,712485,5922496,2016,4.4388207945900255
242,712579,5929214,2016,5.303360101437025
243,712860,5808485,2016,177.67230902777777
244,713748,5748949,2016,942.4251302083334
245,714398,5715304,2016,1141.3588362068965
246,714790,5767837,2016,647.2556423611111
247,715193,5843888,2016,-21.313368055555557
248,715231,5793662,2016,332.7630208333333
249,716937,5689858,2016,1406.9788793103448
250,717030,5690081,2016,1223.107974137931
251,717567,5782900,2016,468.70008680555554
252,717897,5823514,2016,31.20659722222222
253,720154,5695587,2016,1208.0266927083333
254,720813,5783644,2016,455.24327256944446
255,721447,5783825,2016,999.8226996527778
256,724629,5784598,2016,1000.0399305555555
257,724996,5941470,2016,4.839708368554523
258,730784,5824691,2016,287.97417534722223
259,732164,5824058,2016,280.2109375
260,739970,5788881,2016,1001.3958333333334
261,747295,5808689,2016,1003.0080295138889
262,748885,5930746,2016,74.87261284722223
263,750329,5836516,2016,911.3917100694445
264,750931,5794734,2016,1003.0709635416666
265,751161,5794894,2016,1600.663845486111
266,754198,5929013,2016,3.4579459002535926
267,759505,5795302,2016,1746.7159288194443
268,759524,5795230,2016,1600.8470052083333
269,759826,5795192,2016,2507.1369357638887
270,761899,5915790,2016,11.71407438715131
271,780777,5906295,2016,26.859875303814857
